ID_Parcela;Predio;INDV;CAP;DAP_cm;Angulo -;Angulo +;Angulo +2;Distancia;HT_m;HC_m;Ctronco;A_Basal (m2);Vol_T;Vol_C;;;;;;;
PO49;Morichal;24;55,40;17,63;5;60;25;19,60;12,74;5,88;;0,02;0,14;0,06;;;;;;;
PO49;Morichal;32;57,40;18,27;5;35;15;22,90;9,16;4,58;;0,03;0,11;0,05;;;;;;;
PO49;Morichal;14;58,80;18,72;10;60;30;19,00;13,30;7,60;;0,03;0,17;0,09;;;;;;;
PO49;Morichal;7;59,60;18,97;5;45;10;22,20;11,10;3,33;;0,03;0,14;0,04;;;;;;;
PO49;Morichal;4;60,20;19,16;5;45;15;27,10;13,55;5,42;;0,03;0,18;0,07;;;;;;;
PO49;Morichal;12;61,10;19,45;5;45;18;23,40;11,70;5,38;;0,03;0,16;0,07;;;;;;;
PO49;Morichal;22;62,20;19,80;5;45;15;26,00;13,00;5,20;;0,03;0,18;0,07;;;;;;;
PO49;Morichal;27;65,10;20,72;5;50;25;27,60;15,18;8,28;;0,03;0,23;0,13;;;;;;;
PO49;Morichal;2;65,30;20,79;5;50;15;21,10;11,61;4,22;;0,03;0,18;0,06;;;;;;;
PO49;Morichal;36;66,10;21,04;5;40;10;25,00;11,25;3,75;;0,03;0,18;0,06;;;;;;;
PO49;Morichal;31;66,20;21,07;5;55;18;22,50;13,50;5,18;;0,03;0,21;0,08;;;;;;;
PO49;Morichal;9;66,20;21,07;5;55;25;21,10;12,66;6,33;;0,03;0,20;0,10;;;;;;;
PO49;Morichal;38;66,20;21,07;5;45;20;24,90;12,45;6,23;;0,03;0,20;0,10;;;;;;;
PO49;Morichal;21;66,70;21,23;5;40;20;21,50;9,68;5,38;;0,04;0,15;0,09;;;;;;;
PO49;Morichal;15;67,80;21,58;5;55;30;22,50;13,50;7,88;;0,04;0,22;0,13;;;;;;;
PO49;Morichal;25;68,20;21,71;5;40;20;29,40;13,23;7,35;;0,04;0,22;0,12;;;;;;;
PO49;Morichal;17;71,50;22,76;5;65;25;16,30;11,41;4,89;;0,04;0,21;0,09;;;;;;;
PO49;Morichal;5;87,50;27,85;5;40;20;30,10;13,55;7,53;;0,06;0,37;0,21;;;;;;;
PO5;Morichal ;27;45,00;14,32;10;80;30;10,90;9,81;4,36;;0,02;0,07;0,03;;;;;;;
PO5;Morichal ;23;46,00;14,64;40;200;130;4,40;10,56;7,48;;0,02;0,08;0,06;;;;;;;
PO5;Morichal ;26;47,30;15,06;10;90;30;10,30;10,30;4,12;;0,02;0,08;0,03;;;;;;;
PO5;Morichal ;28;51,00;16,23;10;90;40;10,60;10,60;5,30;;0,02;0,10;0,05;;;;;;;
PO5;Morichal ;36;51,50;16,39;10;70;40;13,30;10,64;6,65;;0,02;0,10;0,06;;;;;;;
PO5;Morichal ;41;51,80;16,49;10;60;30;16,60;11,62;6,64;;0,02;0,11;0,06;;;;;;;
PO5;Morichal ;32;52,00;16,55;10;150;60;8,80;14,08;6,16;;0,02;0,14;0,06;;;;;;;
PO5;Morichal ;35;52,10;16,58;10;70;30;14,40;11,52;5,76;;0,02;0,11;0,06;;;;;;;
PO5;Morichal ;38;52,40;16,68;10;90;30;16,60;16,60;6,64;;0,02;0,16;0,07;;;;;;;
PO5;Morichal ;30;53,00;16,87;10;100;40;13,20;14,52;6,60;;0,02;0,15;0,07;;;;;;;
PO5;Morichal ;39;53,00;16,87;10;80;30;13,30;11,97;5,32;;0,02;0,12;0,05;;;;;;;
PO5;Morichal ;21;54,40;17,32;10;65;20;13,30;9,98;3,99;;0,02;0,11;0,04;;;;;;;
PO5;Morichal ;5;55,00;17,51;10;100;30;11,40;12,54;4,56;2,00;0,02;0,14;0,05;;;;;;;
PO5;Morichal ;9;55,00;17,51;10;110;50;7,70;9,24;4,62;;0,02;0,10;0,05;;;;;;;
PO5;Morichal ;7;56,60;18,02;10;45;25;20,00;11,00;7,00;;0,03;0,13;0,08;;;;;;;
PO5;Morichal ;1;59,00;18,78;40;300;200;2,50;8,50;6,00;;0,03;0,11;0,08;;;;;;;
PO5;Morichal ;43;59,20;18,84;10;80;50;17,60;15,84;10,56;;0,03;0,20;0,13;;;;;;;
PO5;Morichal ;24;60,00;19,10;60;300;200;2,90;10,44;7,54;;0,03;0,14;0,10;;;;;;;
PO5;Morichal ;20;60,00;19,10;10;40;30;16,50;8,25;6,60;;0,03;0,11;0,09;;;;;;;
PO5;Morichal ;12;60,50;19,26;10;100;60;11,30;12,43;7,91;;0,03;0,16;0,10;;;;;;;
PO5;Morichal ;14;63,00;20,05;10;130;70;9,90;13,86;7,92;;0,03;0,20;0,11;;;;;;;
PO5;Morichal ;33;64,50;20,53;30;200;170;4,60;10,58;9,20;;0,03;0,16;0,14;;;;;;;
PO5;Morichal ;4;65,00;20,69;10;110;60;11,40;13,68;7,98;;0,03;0,21;0,12;;;;;;;
PO5;Morichal ;2;65,00;20,69;20;200;200;5,20;11,44;11,44;;0,03;0,17;0,17;;;;;;;
PO5;Morichal ;34;66,00;21,01;40;500;200;2,40;12,96;5,76;;0,03;0,20;0,09;;;;;;;
PO5;Morichal ;42;66,30;21,10;10;90;50;15,40;15,40;9,24;;0,03;0,24;0,15;;;;;;;
PO5;Morichal ;3;67,00;21,33;10;45;30;20,00;11,00;8,00;;0,04;0,18;0,13;;;;;;;
PO5;Morichal ;22;68,50;21,80;10;150;80;10,40;16,64;9,36;;0,04;0,28;0,16;;;;;;;
PO5;Morichal ;25;69,00;21,96;20;200;180;6,20;13,64;12,40;;0,04;0,23;0,21;;;;;;;
PO5;Morichal ;15;69,00;21,96;30;200;180;4,30;9,89;9,03;;0,04;0,17;0,15;;;;;;;
PO5;Morichal ;29;70,00;22,28;10;80;30;15,10;13,59;6,04;;0,04;0,24;0,11;;;;;;;
PO5;Morichal ;10;70,00;22,28;10;80;60;13,30;11,97;9,31;;0,04;0,21;0,16;;;;;;;
PO5;Morichal ;6;70,00;22,28;10;45;35;19,90;10,95;8,96;;0,04;0,19;0,16;;;;;;;
PO5;Morichal ;44;71,80;22,85;10;80;50;16,50;14,85;9,90;;0,04;0,28;0,18;;;;;;;
PO5;Morichal ;18;72,00;22,92;10;90;50;14,40;14,40;8,64;;0,04;0,27;0,16;;;;;;;
PO5;Morichal ;17;75,00;23,87;10;100;70;10,30;11,33;8,24;;0,04;0,23;0,17;;;;;;;
PO5;Morichal ;37;76,00;24,19;20;130;50;11,40;17,10;7,98;;0,05;0,36;0,17;;;;;;;
PO5;Morichal ;40;76,90;24,48;10;100;30;12,30;13,53;4,92;;0,05;0,29;0,10;;;;;;;
PO5;Morichal ;11;78,00;24,83;10;70;30;17,70;14,16;7,08;;0,05;0,31;0,15;;;;;;;
PO5;Morichal ;31;78,00;24,83;10;100;70;11,70;12,87;9,36;;0,05;0,28;0,20;;;;;;;
PO5;Morichal ;19;78,00;24,83;10;70;30;15,80;12,64;6,32;;0,05;0,28;0,14;;;;;;;
PO5;Morichal ;16;78,50;24,99;10;150;70;7,30;11,68;5,84;2,00;0,05;0,26;0,13;;;;;;;
PO5;Morichal ;8;83,00;26,42;10;100;90;14,60;16,06;14,60;;0,05;0,40;0,36;;;;;;;
PO5;Morichal ;13;90,00;28,65;10;180;90;8,40;15,96;8,40;;0,06;0,46;0,24;;;;;;;
PO50;Porvenir;37B;38,60;12,29;5;30;0;23,20;8,12;1,16;;0,01;0,04;0,01;;;;;;;
PO50;Porvenir;37;40,80;12,99;5;35;0;23,20;9,28;1,16;;0,01;0,06;0,01;;;;;;;
PO50;Porvenir;31;41,20;13,11;10;40;0;19,20;9,60;1,92;;0,01;0,06;0,01;;;;;;;
PO50;Porvenir;35B;47,40;15,09;5;50;15;22,20;12,21;4,44;;0,02;0,10;0,04;;;;;;;
PO50;Porvenir;4;49,70;15,82;5;50;10;23,60;12,98;3,54;;0,02;0,12;0,03;;;;;;;
PO50;Porvenir;29;51,30;16,33;5;35;0;24,60;9,84;1,23;;0,02;0,09;0,01;;;;;;;
PO50;Porvenir;35;51,40;16,36;5;55;15;22,40;13,44;4,48;;0,02;0,13;0,04;;;;;;;
PO50;Porvenir;6;53,30;16,97;5;40;15;25,80;11,61;5,16;;0,02;0,12;0,05;;;;;;;
PO50;Porvenir;7;54,40;17,32;5;50;20;26,30;14,47;6,58;;0,02;0,15;0,07;;;;;;;
PO50;Porvenir;28B;55,00;17,51;5;30;10;26,80;9,38;4,02;;0,02;0,10;0,04;;;;;;;
PO50;Porvenir;4B;55,60;17,70;5;50;15;23,30;12,82;4,66;;0,02;0,14;0,05;;;;;;;
PO50;Porvenir;9;56,30;17,92;5;45;10;27,30;13,65;4,10;;0,03;0,16;0,05;;;;;;;
PO50;Porvenir;15;57,50;18,30;5;50;10;20,40;11,22;3,06;;0,03;0,13;0,04;;;;;;;
PO50;Porvenir;30;57,70;18,37;5;45;15;21,60;10,80;4,32;;0,03;0,13;0,05;;;;;;;
PO50;Porvenir;13;58,80;18,72;10;55;20;23,10;15,02;6,93;;0,03;0,19;0,09;;;;;;;
PO50;Porvenir;32;59,50;18,94;5;50;15;22,50;12,38;4,50;;0,03;0,16;0,06;;;;;;;
PO50;Porvenir;8;59,60;18,97;5;50;20;28,30;15,57;7,08;;0,03;0,20;0,09;;;;;;;
PO50;Porvenir;1;59,60;18,97;10;40;15;24,70;12,35;6,18;;0,03;0,16;0,08;;;;;;;
PO50;Porvenir;27;61,30;19,51;5;40;10;26,50;11,93;3,98;;0,03;0,16;0,05;;;;;;;
PO50;Porvenir;14;62,00;19,74;5;40;20;26,30;11,84;6,58;;0,03;0,16;0,09;;;;;;;
PO50;Porvenir;21;62,20;19,80;5;45;20;23,60;11,80;5,90;;0,03;0,16;0,08;;;;;;;
PO50;Porvenir;26;62,60;19,93;5;45;15;25,90;12,95;5,18;;0,03;0,18;0,07;;;;;;;
PO50;Porvenir;36;63,00;20,05;5;40;10;26,20;11,79;3,93;;0,03;0,17;0,06;;;;;;;
PO50;Porvenir;5;64,10;20,40;5;25;15;27,30;8,19;5,46;;0,03;0,12;0,08;;;;;;;
PO50;Porvenir;18;64,80;20,63;5;55;25;23,30;13,98;6,99;;0,03;0,21;0,11;;;;;;;
PO50;Porvenir;38;65,30;20,79;5;40;10;27,50;12,38;4,13;;0,03;0,19;0,06;;;;;;;
PO50;Porvenir;34;65,50;20,85;5;50;25;24,90;13,70;7,47;;0,03;0,21;0,12;;;;;;;
PO50;Porvenir;39;65,50;20,85;5;45;15;26,20;13,10;5,24;;0,03;0,20;0,08;;;;;;;
PO50;Porvenir;25;66,30;21,10;5;40;15;23,70;10,67;4,74;;0,03;0,17;0,07;;;;;;;
PO50;Porvenir;24;66,90;21,29;5;50;20;25,20;13,86;6,30;;0,04;0,22;0,10;;;;;;;
PO50;Porvenir;16;67,40;21,45;5;50;20;24,60;13,53;6,15;;0,04;0,22;0,10;;;;;;;
PO50;Porvenir;23;69,30;22,06;5;40;20;27,70;12,47;6,93;;0,04;0,22;0,12;;;;;;;
PO50;Porvenir;11;69,50;22,12;5;50;20;26,50;14,58;6,63;;0,04;0,25;0,12;;;;;;;
PO50;Porvenir;17;70,20;22,35;5;55;20;23,20;13,92;5,80;;0,04;0,25;0,10;;;;;;;
PO50;Porvenir;33;71,50;22,76;5;45;20;25,00;12,50;6,25;;0,04;0,23;0,11;;;;;;;
PO50;Porvenir;22;72,60;23,11;5;55;20;23,00;13,80;5,75;;0,04;0,26;0,11;;;;;;;
PO50;Porvenir;20;73,80;23,49;5;55;23;21,40;12,84;5,99;;0,04;0,25;0,12;;;;;;;
PO50;Porvenir;10;74,10;23,59;5;60;25;23,00;14,95;6,90;;0,04;0,30;0,14;;;;;;;
PO50;Porvenir;3;74,60;23,75;5;50;20;26,40;14,52;6,60;;0,04;0,29;0,13;;;;;;;
PO50;Porvenir;19;74,60;23,75;5;55;20;21,02;12,61;5,26;;0,04;0,25;0,11;;;;;;;
PO50;Porvenir;2;80,40;25,59;5;50;25;25,30;13,92;7,59;;0,05;0,32;0,18;;;;;;;
PO51;Morichal;40;37,00;11,78;10;35;0;22,20;9,99;2,22;;0,01;0,05;0,01;;;;;;;
PO51;Morichal;18;37,60;11,97;10;35;0;25,60;11,52;2,56;;0,01;0,06;0,01;;;;;;;
PO51;Morichal;50;39,00;12,41;10;35;0;23,60;10,62;2,36;;0,01;0,06;0,01;;;;;;;
PO51;Morichal;2;40,60;12,92;10;40;0;21,70;10,85;2,17;;0,01;0,06;0,01;;;;;;;
PO51;Morichal;39B;41,00;13,05;10;55;0;21,30;13,85;2,13;;0,01;0,08;0,01;;;;;;;
PO51;Morichal;30;43,90;13,97;10;45;10;24,30;13,37;4,86;;0,02;0,09;0,03;;;;;;;
PO51;Morichal;9;45,00;14,32;10;45;10;23,60;12,98;4,72;;0,02;0,09;0,03;;;;;;;
PO51;Morichal;10B;46,00;14,64;10;45;10;27,50;15,13;5,50;;0,02;0,12;0,04;;;;;;;
PO51;Morichal;25;46,60;14,83;10;55;15;19,80;12,87;4,95;;0,02;0,10;0,04;;;;;;;
PO51;Morichal;47;46,60;14,83;10;45;10;20,90;11,50;4,18;;0,02;0,09;0,03;;;;;;;
PO51;Morichal;57;47,30;15,06;10;40;10;27,90;13,95;5,58;;0,02;0,11;0,04;;;;;;;
PO51;Morichal;39;47,50;15,12;10;55;15;21,20;13,78;5,30;;0,02;0,11;0,04;;;;;;;
PO51;Morichal;36;47,60;15,15;10;35;0;19,90;8,96;1,99;;0,02;0,07;0,02;;;;;;;
PO51;Morichal;11;47,70;15,18;10;45;15;23,80;13,09;5,95;;0,02;0,11;0,05;;;;;;;
PO51;Morichal;10;47,80;15,22;10;45;18;27,60;15,18;7,73;;0,02;0,12;0,06;;;;;;;
PO51;Morichal;14;48,50;15,44;10;60;20;17,50;12,25;5,25;;0,02;0,10;0,04;;;;;;;
PO51;Morichal;52;48,80;15,53;10;40;10;24,20;12,10;4,84;;0,02;0,10;0,04;;;;;;;
PO51;Morichal;32B;49,00;15,60;10;40;10;20,40;10,20;4,08;;0,02;0,09;0,04;;;;;;;
PO51;Morichal;51;49,10;15,63;10;55;15;23,70;15,41;5,93;;0,02;0,13;0,05;;;;;;;
PO51;Morichal;46;49,70;15,82;10;35;20;21,70;9,77;6,51;;0,02;0,09;0,06;;;;;;;
PO51;Morichal;32;50,00;15,92;10;45;10;20,50;11,28;4,10;;0,02;0,10;0,04;;;;;;;
PO51;Morichal;6;50,60;16,11;10;40;15;25,40;12,70;6,35;;0,02;0,12;0,06;;;;;;;
PO51;Morichal;17;51,00;16,23;10;50;20;23,50;14,10;7,05;;0,02;0,13;0,07;;;;;;;
PO51;Morichal;23;51,00;16,23;10;45;10;21,50;11,83;4,30;;0,02;0,11;0,04;;;;;;;
PO51;Morichal;16;51,40;16,36;10;50;15;21,40;12,84;5,35;;0,02;0,12;0,05;;;;;;;
PO51;Morichal;12;52,30;16,65;10;45;15;21,80;11,99;5,45;;0,02;0,12;0,05;;;;;;;
PO51;Morichal;13;53,30;16,97;10;40;10;20,00;10,00;4,00;;0,02;0,10;0,04;;;;;;;
PO51;Morichal;56;55,30;17,60;10;50;10;28,50;17,10;5,70;;0,02;0,19;0,06;;;;;;;
PO51;Morichal;31;55,30;17,60;10;50;20;22,40;13,44;6,72;;0,02;0,15;0,07;;;;;;;
PO51;Morichal;34;55,40;17,63;10;50;20;18,60;11,16;5,58;;0,02;0,12;0,06;;;;;;;
PO51;Morichal;45;56,00;17,83;10;50;15;21,20;12,72;5,30;;0,02;0,14;0,06;;;;;;;
PO51;Morichal;54;56,80;18,08;10;35;10;30,60;13,77;6,12;;0,03;0,16;0,07;;;;;;;
PO51;Morichal;38;57,00;18,14;10;45;10;27,40;15,07;5,48;;0,03;0,18;0,06;;;;;;;
PO51;Morichal;5;57,50;18,30;10;40;15;24,40;12,20;6,10;;0,03;0,15;0,07;;;;;;;
PO51;Morichal;43;58,40;18,59;10;55;25;21,80;14,17;7,63;;0,03;0,17;0,09;;;;;;;
PO51;Morichal;20;58,40;18,59;10;40;15;25,60;12,80;6,40;;0,03;0,16;0,08;;;;;;;
PO51;Morichal;3;58,50;18,62;10;50;20;18,70;11,22;5,61;;0,03;0,14;0,07;;;;;;;
PO51;Morichal;53;58,70;18,68;10;45;20;27,20;14,96;8,16;;0,03;0,19;0,10;;;;;;;
PO51;Morichal;49;59,10;18,81;10;45;20;24,10;13,26;7,23;;0,03;0,17;0,09;;;;;;;
PO51;Morichal;7;59,40;18,91;10;60;20;25,90;18,13;7,77;;0,03;0,23;0,10;;;;;;;
PO51;Morichal;26;60,50;19,26;10;60;20;20,30;14,21;6,09;;0,03;0,19;0,08;;;;;;;
PO51;Morichal;33;60,50;19,26;10;45;15;21,60;11,88;5,40;;0,03;0,16;0,07;;;;;;;
PO51;Morichal;55;60,60;19,29;10;45;15;25,60;14,08;6,40;;0,03;0,19;0,08;;;;;;;
PO51;Morichal;15;61,00;19,42;10;55;20;23,00;14,95;6,90;;0,03;0,20;0,09;;;;;;;
PO51;Morichal;21;61,70;19,64;10;60;25;21,00;14,70;7,35;;0,03;0,20;0,10;;;;;;;
PO51;Morichal;44;61,90;19,70;10;50;25;19,40;11,64;6,79;;0,03;0,16;0,09;;;;;;;
PO51;Morichal;8;62,00;19,74;10;50;18;26,30;15,78;7,36;;0,03;0,22;0,10;;;;;;;
PO51;Morichal;29;63,00;20,05;10;40;15;28,50;14,25;7,13;;0,03;0,20;0,10;;;;;;;
PO51;Morichal;19;63,00;20,05;10;45;15;25,80;14,19;6,45;;0,03;0,20;0,09;;;;;;;
PO51;Morichal;27;63,00;20,05;10;70;20;17,30;13,84;5,19;;0,03;0,20;0,07;;;;;;;
PO51;Morichal;41;64,00;20,37;10;40;15;22,30;11,15;5,58;;0,03;0,16;0,08;;;;;;;
PO51;Morichal;22;64,30;20,47;10;50;25;24,70;14,82;8,65;;0,03;0,22;0,13;;;;;;;
PO51;Morichal;37;65,70;20,91;10;50;20;24,80;14,88;7,44;;0,03;0,23;0,12;;;;;;;
PO51;Morichal;24;67,30;21,42;10;55;20;19,80;12,87;5,94;;0,04;0,21;0,10;;;;;;;
PO51;Morichal;48;68,00;21,65;10;70;30;21,60;17,28;8,64;;0,04;0,29;0,14;;;;;;;
PO51;Morichal;42;70,00;22,28;10;50;20;24,90;14,94;7,47;;0,04;0,26;0,13;;;;;;;
PO51;Morichal;28;71,00;22,60;10;50;15;27,80;16,68;6,95;;0,04;0,30;0,13;;;;;;;
PO51;Morichal;1;72,00;22,92;10;50;15;25,50;15,30;6,38;;0,04;0,29;0,12;;;;;;;
PO51;Morichal;4;73,30;23,33;10;40;25;21,30;10,65;7,46;;0,04;0,21;0,14;;;;;;;
PO51;Morichal;35;76,80;24,45;10;50;30;22,40;13,44;8,96;;0,05;0,29;0,19;;;;;;;
PO52;Morichal;41;33,10;10,54;10;35;0;23,91;10,76;2,39;;0,01;0,04;0,01;;;;;;;
PO52;Morichal;56;35,00;11,14;10;40;0;22,75;11,38;2,28;;0,01;0,05;0,01;;;;;;;
PO52;Morichal;22;40,80;12,99;10;30;0;27,32;10,93;2,73;;0,01;0,07;0,02;;;;;;;
PO52;Morichal;31;43,80;13,94;10;45;15;24,20;13,31;6,05;;0,02;0,09;0,04;;;;;;;
PO52;Morichal;61;44,70;14,23;10;40;10;22,12;11,06;4,42;;0,02;0,08;0,03;;;;;;;
PO52;Morichal;65;45,20;14,39;10;40;5;28,46;14,23;4,27;;0,02;0,10;0,03;;;;;;;
PO52;Morichal;46;45,40;14,45;10;40;10;20,94;10,47;4,19;;0,02;0,08;0,03;;;;;;;
PO52;Morichal;14;46,70;14,87;10;50;10;21,54;12,92;4,31;;0,02;0,10;0,03;;;;;;;
PO52;Morichal;45;46,90;14,93;10;35;10;20,60;9,27;4,12;;0,02;0,07;0,03;;;;;;;
PO52;Morichal;11;47,20;15,02;10;40;15;23,59;11,80;5,90;;0,02;0,09;0,05;;;;;;;
PO52;Morichal;4;48,20;15,34;10;30;10;26,24;10,50;5,25;;0,02;0,09;0,04;;;;;;;
PO52;Morichal;38;48,80;15,53;10;50;25;17,30;10,38;6,06;;0,02;0,09;0,05;;;;;;;
PO52;Morichal;59;49,10;15,63;10;40;10;22,80;11,40;4,56;;0,02;0,10;0,04;;;;;;;
PO52;Morichal;36;49,20;15,66;10;50;20;23,13;13,88;6,94;;0,02;0,12;0,06;;;;;;;
PO52;Morichal;55;49,70;15,82;10;40;10;24,73;12,37;4,95;;0,02;0,11;0,04;;;;;;;
PO52;Morichal;8;50,30;16,01;10;30;10;27,50;11,00;5,50;;0,02;0,10;0,05;;;;;;;
PO52;Morichal;27;50,70;16,14;10;55;15;22,50;14,63;5,63;;0,02;0,14;0,05;;;;;;;
PO52;Morichal;63;52,20;16,62;10;50;10;25,62;15,37;5,12;;0,02;0,15;0,05;;;;;;;
PO52;Morichal;44;53,10;16,90;10;60;15;22,25;15,58;5,56;;0,02;0,16;0,06;;;;;;;
PO52;Morichal;51;53,90;17,16;10;45;0;24,58;13,52;2,46;;0,02;0,14;0,03;;;;;;;
PO52;Morichal;28;54,70;17,41;10;50;15;25,92;15,55;6,48;;0,02;0,17;0,07;;;;;;;
PO52;Morichal;47;54,80;17,44;10;55;15;23,38;15,20;5,85;;0,02;0,16;0,06;;;;;;;
PO52;Morichal;17;54,80;17,44;10;45;15;23,81;13,10;5,95;;0,02;0,14;0,06;;;;;;;
PO52;Morichal;19;55,10;17,54;10;30;10;23,24;9,30;4,65;;0,02;0,10;0,05;;;;;;;
PO52;Morichal;48;55,20;17,57;10;50;10;23,72;14,23;4,74;;0,02;0,16;0,05;;;;;;;
PO52;Morichal;35;55,90;17,79;10;45;10;22,40;12,32;4,48;;0,02;0,14;0,05;;;;;;;
PO52;Morichal;30;56,10;17,86;10;45;15;26,69;14,68;6,67;;0,03;0,17;0,08;;;;;;;
PO52;Morichal;1;56,10;17,86;10;50;25;23,94;14,36;8,38;;0,03;0,16;0,09;;;;;;;
PO52;Morichal;37;57,30;18,24;10;45;10;23,14;12,73;4,63;;0,03;0,15;0,05;;;;;;;
PO52;Morichal;64;57,70;18,37;10;40;10;25,26;12,63;5,05;;0,03;0,15;0,06;;;;;;;
PO52;Morichal;23;57,80;18,40;10;45;15;26,35;14,49;6,59;;0,03;0,17;0,08;;;;;;;
PO52;Morichal;39;58,20;18,53;10;55;15;22,24;14,46;5,56;;0,03;0,18;0,07;;;;;;;
PO52;Morichal;53;58,30;18,56;10;45;15;21,79;11,98;5,45;;0,03;0,15;0,07;;;;;;;
PO52;Morichal;25;58,90;18,75;10;55;20;24,77;16,10;7,43;;0,03;0,20;0,09;;;;;;;
PO52;Morichal;50;59,40;18,91;10;55;20;21,22;13,79;6,37;;0,03;0,18;0,08;;;;;;;
PO52;Morichal;54;59,60;18,97;10;40;15;24,27;12,14;6,07;;0,03;0,16;0,08;;;;;;;
PO52;Morichal;10;59,90;19,07;10;50;20;24,53;14,72;7,36;;0,03;0,19;0,09;;;;;;;
PO52;Morichal;60;59,90;19,07;10;50;20;22,78;13,67;6,83;;0,03;0,18;0,09;;;;;;;
PO52;Morichal;2;59,90;19,07;10;35;15;28,41;12,78;7,10;;0,03;0,16;0,09;;;;;;;
PO52;Morichal;6;60,70;19,32;10;35;15;23,22;10,45;5,81;;0,03;0,14;0,08;;;;;;;
PO52;Morichal;33;61,10;19,45;10;45;20;24,72;13,60;7,42;;0,03;0,18;0,10;;;;;;;
PO52;Morichal;58;62,70;19,96;10;40;10;23,30;11,65;4,66;;0,03;0,16;0,07;;;;;;;
PO52;Morichal;49;62,80;19,99;10;60;25;20,75;14,53;7,26;;0,03;0,21;0,10;;;;;;;
PO52;Morichal;40;62,90;20,02;10;40;15;24,82;12,41;6,21;;0,03;0,18;0,09;;;;;;;
PO52;Morichal;57;63,20;20,12;10;40;15;25,64;12,82;6,41;;0,03;0,18;0,09;;;;;;;
PO52;Morichal;32;63,90;20,34;10;45;20;28,56;15,71;8,57;;0,03;0,23;0,13;;;;;;;
PO52;Morichal;21;64,10;20,40;10;45;20;25,68;14,12;7,70;;0,03;0,21;0,11;;;;;;;
PO52;Morichal;26;64,50;20,53;10;50;20;27,53;16,52;8,26;;0,03;0,25;0,12;;;;;;;
PO52;Morichal;52;64,90;20,66;10;45;15;27,29;15,01;6,82;;0,03;0,23;0,10;;;;;;;
PO52;Morichal;13;65,20;20,75;10;55;20;24,90;16,19;7,47;;0,03;0,25;0,11;;;;;;;
PO52;Morichal;34;65,70;20,91;10;50;15;25,90;15,54;6,48;;0,03;0,24;0,10;;;;;;;
PO52;Morichal;24;66,20;21,07;10;50;20;28,93;17,36;8,68;;0,03;0,27;0,14;;;;;;;
PO52;Morichal;43;66,70;21,23;10;45;15;23,24;12,78;5,81;;0,04;0,20;0,09;;;;;;;
PO52;Morichal;20;66,90;21,29;10;50;25;24,43;14,66;8,55;;0,04;0,24;0,14;;;;;;;
PO52;Morichal;7;67,30;21,42;10;60;20;20,72;14,50;6,22;;0,04;0,24;0,10;;;;;;;
PO52;Morichal;12;68,20;21,71;10;50;25;28,63;17,18;10,02;;0,04;0,29;0,17;;;;;;;
PO52;Morichal;16;70,10;22,31;10;60;25;22,53;15,77;7,89;;0,04;0,28;0,14;;;;;;;
PO52;Morichal;3;72,10;22,95;10;40;15;28,76;14,38;7,19;;0,04;0,27;0,13;;;;;;;
PO52;Morichal;42;76,80;24,45;10;55;25;23,56;15,31;8,25;;0,05;0,32;0,17;;;;;;;
PO52;Morichal;18;79,60;25,34;10;55;20;25,36;16,48;7,61;;0,05;0,38;0,17;;;;;;;
PO52;Morichal;9;79,70;25,37;10;50;20;27,22;16,33;8,17;;0,05;0,37;0,19;;;;;;;
PO52;Morichal;62;81,70;26,01;10;50;20;22,23;13,34;6,67;;0,05;0,32;0,16;;;;;;;
PO52;Morichal;29;84,20;26,80;10;60;30;25,30;17,71;10,12;;0,06;0,45;0,26;;;;;;;
PO52;Morichal;15;88,60;28,20;10;60;30;21,13;14,79;8,45;;0,06;0,42;0,24;;;;;;;
PO53;Morichal;5;39,70;12,64;10;50;0;23,30;13,98;2,33;;0,01;0,08;0,01;;;;;;;
PO53;Morichal;26;39,90;12,70;10;50;0;19,70;11,82;1,97;;0,01;0,07;0,01;;;;;;;
PO53;Morichal;32;40,00;12,73;10;35;0;25,40;11,43;2,54;;0,01;0,07;0,01;;;;;;;
PO53;Morichal;6;41,50;13,21;10;35;0;26,60;11,97;2,66;;0,01;0,07;0,02;;;;;;;
PO53;Morichal;33;41,60;13,24;10;40;0;20,80;10,40;2,08;;0,01;0,06;0,01;;;;;;;
PO53;Morichal;34B;43,50;13,85;10;50;15;18,40;11,04;4,60;;0,02;0,08;0,03;;;;;;;
PO53;Morichal;35;46,60;14,83;10;45;15;23,10;12,71;5,78;;0,02;0,10;0,05;;;;;;;
PO53;Morichal;4;46,60;14,83;10;35;12;22,30;10,04;4,91;;0,02;0,08;0,04;;;;;;;
PO53;Morichal;39;46,70;14,87;10;50;15;21,50;12,90;5,38;;0,02;0,10;0,04;;;;;;;
PO53;Morichal;10;46,70;14,87;10;40;10;24,70;12,35;4,94;;0,02;0,10;0,04;;;;;;;
PO53;Morichal;21;47,00;14,96;10;50;15;16,30;9,78;4,08;;0,02;0,08;0,03;;;;;;;
PO53;Morichal;16;51,70;16,46;10;45;15;23,10;12,71;5,78;;0,02;0,12;0,06;;;;;;;
PO53;Morichal;28;52,80;16,81;10;40;15;29,70;14,85;7,43;;0,02;0,15;0,07;;;;;;;
PO53;Morichal;34;53,00;16,87;10;50;15;18,20;10,92;4,55;;0,02;0,11;0,05;;;;;;;
PO53;Morichal;23;54,00;17,19;10;40;15;26,20;13,10;6,55;;0,02;0,14;0,07;;;;;;;
