ID_Parcela;Predio;INDV;CAP_cm;DAP_cm;Angulo -;Angulo +;Angulo +2;Distancia;HT_m;HC_m;Ctronco;A_Basal (m2);Vol_T;Vol_C
PL134;Pericuara ;47;66,6;21,20;10;60;35;16,82;11,77;7,57;;0,04;0,19;0,12
PL6;Pericuara ;32;66,70;21,23;10,00;40,00;15,00;20,10;10,05;5,03;;0,04;0,16;0,08
PL33;Pericuara ;16;66,70;21,23;10,00;50,00;13,00;19,50;11,70;4,49;2;0,04;0,19;0,07
PL143;Pericuara ;39;66,8;21,26;10;35;15;20,05;9,02;5,01;;0,04;0,14;0,08
PL142;Pericuara ;31;66,8;21,26;10;50;30;16,97;10,18;6,79;2;0,04;0,16;0,11
PL142;Pericuara ;32;66,8;21,26;10;45;25;18,65;10,26;6,53;2;0,04;0,16;0,10
PL134;Pericuara ;50;66,8;21,26;10;45;25;19,33;10,63;6,77;;0,04;0,17;0,11
PL147;Pericuara ;10;66,80;21,26;10;45;20;19,59;10,77;5,88;2;0,04;0,17;0,09
PL161;Pericuara ;20;66,80;21,26;10;70,00;45,00;16,77;13,42;9,22;;0,04;0,22;0,15
PL132;Pericuara ;19;66,90;21,29;10;50;25;18,29;10,97;6,40;;0,04;0,18;0,10
PL135;Pericuara ;20;66,9;21,29;10;45;25;21,27;11,70;7,44;;0,04;0,19;0,12
PL154;Pericuara ;30;66,9;21,29;10;50;30;22,71;13,63;9,08;2;0,04;0,22;0,15
PL58;Pericuara ;5;66,90;21,29;10,00;60,00;20,00;20,30;14,21;6,09;2;0,04;0,23;0,10
PL7;Pericuara ;11;67,00;21,33;10,00;35,00;0,00;21,60;9,72;2,16;2;0,04;0,16;0,03
PO126;Pericuara ;15;67,00;21,33;10;40;20;21,48;10,74;6,44;;0,04;0,17;0,10
PL91;Pericuara ;4;67,00;21,33;19,00;35,00;10,00;20,10;10,85;5,83;2;0,04;0,18;0,09
PL27;Pericuara ;15;67,00;21,33;10,00;45,00;10,00;21,10;11,61;4,22;;0,04;0,19;0,07
PO126;Pericuara ;7;67,00;21,33;10;50;25;21,1;12,66;7,39;2;0,04;0,20;0,12
PL161;Pericuara ;7;67,00;21,33;10;70;35;16,00;12,80;7,20;;0,04;0,21;0,12
PL4;Pericuara ;10;67,00;21,33;10,00;200,00;150,00;6,60;13,86;10,56;1;0,04;0,22;0,17
PL144;Pericuara ;12;67,10;21,36;10;40;20;16,18;8,09;4,85;3;0,04;0,13;0,08
PL139;Pericuara ;17;67,10;21,36;10;50;30;19,3;11,58;7,72;2;0,04;0,19;0,13
PL137;Pericuara ;19;67,10;21,36;10;55;30;18,69;12,15;7,48;;0,04;0,20;0,12
PL151;Pericuara ;30;67,1;21,36;10;50;25;20,8;12,48;7,28;;0,04;0,20;0,12
PL141;Pericuara ;18;67,20;21,39;10;40;25;14,5;7,25;5,08;2;0,04;0,12;0,08
PL33;Pericuara ;7;67,20;21,39;10,00;35,00;15,00;17,20;7,74;4,30;;0,04;0,13;0,07
PL145;Pericuara ;26;67,2;21,39;10;50;25;18,15;10,89;6,35;;0,04;0,18;0,10
PL150;Pericuara ;19;67,2;21,39;10;45;25;20,14;11,08;7,05;2;0,04;0,18;0,11
PL140;Pericuara ;21;67,20;21,39;10;50;30;19,42;11,65;7,77;;0,04;0,19;0,13
PL150;Pericuara ;11;67,2;21,39;10;50;25;19,75;11,85;6,91;;0,04;0,19;0,11
PL161;Pericuara ;29;67,2;21,39;10;55;32;19,1;12,42;8,02;;0,04;0,20;0,13
PL137;Pericuara ;24;67,2;21,39;10;65;40;17,7;13,28;8,85;;0,04;0,22;0,14
PL132;Pericuara ;23;67,20;21,39;10;65;35;17,97;13,48;8,09;;0,04;0,22;0,13
PO11;Pericuara ;23;67,20;21,39;10,00;50,00;15,00;24,50;14,70;6,13;2;0,04;0,24;0,10
PL134;Pericuara ;6;67,30;21,42;10;60;40;18,40;12,88;9,20;;0,04;0,21;0,15
PL1;Pericuara ;17;67,40;21,45;10,00;30,00;26,00;21,10;8,44;7,60;;0,04;0,14;0,12
PL162;Pericuara ;6;67,40;21,45;10;50;25;17,32;10,39;6,06;2;0,04;0,17;0,10
PL139;Pericuara ;13;67,40;21,45;10;45;25;20,94;11,52;7,33;;0,04;0,19;0,12
PL31;Pericuara ;9B;67,50;21,49;10,00;20,00;0,00;8,00;2,40;0,80;;0,04;0,04;0,01
PL148;Pericuara ;37;67,5;21,49;10;40;20;18,6;9,30;5,58;2;0,04;0,15;0,09
PL139;Pericuara ;12;67,50;21,49;10;45;28;17,08;9,39;6,49;;0,04;0,15;0,11
PL91;Pericuara ;1;67,50;21,49;10,00;45,00;10,00;18,00;9,90;3,60;2;0,04;0,16;0,06
PL151;Pericuara ;33;67,5;21,49;10;45;20;19,4;10,67;5,82;;0,04;0,17;0,10
PL98;Pericuara ;25;67,50;21,49;10,00;35,00;15,00;26,90;12,11;6,73;;0,04;0,20;0,11
PO1;Pericuara ;6;67,60;21,52;10,00;50,00;45,00;13,50;8,10;7,43;;0,04;0,13;0,12
PL160;Pericuara ;38;67,6;21,52;10;45;25;17,94;9,87;6,28;;0,04;0,16;0,10
PL141;Pericuara ;27;67,6;21,52;10;45;25;20,45;11,25;7,16;;0,04;0,18;0,12
PL157;Pericuara ;14;67,6;21,52;10;50;25;22,42;13,45;7,85;;0,04;0,22;0,13
PL33;Pericuara ;8;67,70;21,55;10,00;45,00;10,00;14,70;8,09;2,94;2;0,04;0,13;0,05
PO76;Pericuara ;12;67,70;21,55;10,00;50,00;15,00;19,00;11,40;4,75;2;0,04;0,19;0,08
PL140;Pericuara ;16;67,70;21,55;10;55,00;35,00;17,80;11,57;8,01;2;0,04;0,19;0,13
PL140;Pericuara ;24;67,8;21,58;10;55;35;15,96;10,37;7,18;;0,04;0,17;0,12
PL161;Pericuara ;31;67,8;21,58;10;45;25;20,35;11,19;7,12;;0,04;0,19;0,12
PL4;Pericuara ;17;67,80;21,58;20,00;150,00;70,00;8,90;15,13;8,01;1;0,04;0,25;0,13
PL162;Pericuara ;18;67,86;21,60;10;40;21;16,819;8,41;5,21;;0,04;0,14;0,09
PL165;Pericuara ;21;67,9;21,61;10;55,00;30,00;18,37;11,94;7,35;;0,04;0,20;0,12
PO11;Pericuara ;19;68,00;21,65;10,00;35,00;0,00;16,30;7,34;1,63;2;0,04;0,12;0,03
PO76;Pericuara ;16;68,00;21,65;10,00;60,00;20,00;14,30;10,01;4,29;2;0,04;0,17;0,07
PL3;Pericuara ;5;68,00;21,65;10,00;40,00;10,00;21,20;10,60;4,24;;0,04;0,18;0,07
PO6;Pericuara ;16;68,00;21,65;10,00;45,00;25,00;19,60;10,78;6,86;1;0,04;0,18;0,11
PL161;Pericuara ;19;68;21,65;10;50,00;25,00;19,46;11,68;6,81;2;0,04;0,19;0,11
PL69;Pericuara ;29;68,00;21,65;10,00;45,00;15,00;24,14;13,28;6,04;;0,04;0,22;0,10
PL127;Pericuara ;16;68,00;21,65;10,00;55,00;20,00;20,90;13,59;6,27;2;0,04;0,23;0,10
PL144;Pericuara ;2;68,10;21,68;10;45;25;17,65;9,71;6,18;;0,04;0,16;0,10
PL160;Pericuara ;37;68,1;21,68;10;45;25;17,9;9,85;6,27;2;0,04;0,16;0,10
PL164;Pericuara ;31;68,1;21,68;10;40;20;19,77;9,89;5,93;2;0,04;0,16;0,10
PO126;Pericuara ;6;68,10;21,68;10;55;30;17,78;11,56;7,11;;0,04;0,19;0,12
PO76;Pericuara ;18;68,10;21,68;10,00;50,00;20,00;21,40;12,84;6,42;;0,04;0,21;0,11
PL154;Pericuara ;57;68,1;21,68;10;60;30;22,1;15,47;8,84;;0,04;0,26;0,15
PL135;Pericuara ;30;68,2;21,71;10;35;18;19,84;8,93;5,56;;0,04;0,15;0,09
PL133;Pericuara ;11;68,20;21,71;10;50;25;18,86;11,32;6,60;;0,04;0,19;0,11
PL149;Pericuara ;4;68,3;21,74;10;35;20;19,29;8,68;5,79;2;0,04;0,15;0,10
PL169;Pericuara ;39;68,3;21,74;10;55;30;17,12;11,13;6,85;;0,04;0,19;0,11
PL161;Pericuara ;28;68,3;21,74;10;50;30;19,65;11,79;7,86;;0,04;0,20;0,13
PO11;Pericuara ;15;68,30;21,74;10,00;35,00;15,00;26,30;11,84;6,58;;0,04;0,20;0,11
PO122;Pericuara ;23;68,40;21,77;10,00;40,00;5,00;19,10;9,55;2,87;2;0,04;0,16;0,05
PL58;Pericuara ;7;68,50;21,80;10,00;30,00;10,00;23,00;9,20;4,60;;0,04;0,16;0,08
PO76;Pericuara ;11;68,50;21,80;10,00;50,00;20,00;16,30;9,78;4,89;;0,04;0,17;0,08
PL6;Pericuara ;28;68,50;21,80;10,00;50,00;15,00;18,40;11,04;4,60;2;0,04;0,19;0,08
PL153;Pericuara ;33;68,5;21,80;10;60;30;19,6;13,72;7,84;2;0,04;0,23;0,13
PL35 ;Pericuara ;13;68,60;21,84;10,00;20,00;15,00;24,90;7,47;6,23;;0,04;0,13;0,11
PL144;Pericuara ;45;68,6;21,84;10;55;34;14,83;9,64;6,53;;0,04;0,16;0,11
PL154;Pericuara ;23;68,60;21,84;10;40;45;21,14;10,57;11,63;;0,04;0,18;0,20
PL157;Pericuara ;32;68,8;21,90;10;50;30;15,43;9,26;6,17;;0,04;0,16;0,11
PL4;Pericuara ;7;68,90;21,93;10,00;80,00;60,00;16,20;14,58;11,34;1;0,04;0,25;0,19
PL95;Pericuara ;10;69,00;21,96;10,00;15,00;10,00;19,30;4,83;3,86;2;0,04;0,08;0,07
PO11;Pericuara ;16;69,00;21,96;10,00;46,00;0,00;18,60;10,42;1,86;2;0,04;0,18;0,03
PL134;Pericuara ;41;69;21,96;10;45;22;20,49;11,27;6,56;;0,04;0,19;0,11
PL3;Pericuara ;11;69,00;21,96;10,00;45,00;20,00;23,00;12,65;6,90;;0,04;0,22;0,12
PL6;Pericuara ;42;69,10;22,00;10,00;30,00;15,00;20,10;8,04;5,03;2;0,04;0,14;0,09
PL140;Pericuara ;8;69,10;22,00;10;55;30;19,70;12,81;7,88;2;0,04;0,22;0,14
PL61;Pericuara ;12;69,20;22,03;10,00;25,00;15,00;20,20;7,07;5,05;;0,04;0,12;0,09
PL35 ;Pericuara ;1;69,20;22,03;10,00;30,00;20,00;18,56;7,42;5,57;;0,04;0,13;0,10
PL170;Pericuara ;1;69,2;22,03;10;45;25;16,88;9,28;5,91;;0,04;0,16;0,10
PO122;Pericuara ;13;69,30;22,06;10,00;60,00;20,00;16,50;11,55;4,95;;0,04;0,20;0,09
PL148;Pericuara ;11;69,30;22,06;10;55;30;19,16;12,45;7,66;2;0,04;0,22;0,13
PL149;Pericuara ;15;69,3;22,06;10;55;20;19,94;12,96;5,98;2;0,04;0,22;0,10
PL151;Pericuara ;14;69,4;22,09;10;45;20;18,57;10,21;5,57;;0,04;0,18;0,10
PO11;Pericuara ;17;69,50;22,12;10,00;40,00;15,00;21,10;10,55;5,28;;0,04;0,18;0,09
